"YEAR";"HABITAT";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"ESPECE"
2016;"STOC-rozo";7;7;7;7;7;"PHYCOL"
2017;"STOC-rozo";3;3;3;3;3;"PHYCOL"
2018;"STOC-rozo";3;3;3;3;3;"PHYCOL"
2019;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"PHYCOL"
2006;"STOC-rozo";3;3;3;3;3;"PHYLUS"
2007;"STOC-rozo";10;10;10;10;10;"PHYLUS"
2008;"STOC-rozo";6;6;6;6;6;"PHYLUS"
2010;"STOC-rozo";9;9;9;9;9;"PHYLUS"
2011;"STOC-rozo";3;3;3;3;3;"PHYLUS"
2012;"STOC-rozo";3;3;3;3;3;"PHYLUS"
2014;"STOC-rozo";3;3;3;3;3;"PHYLUS"
2015;"STOC-rozo";3,1875;4,875;6,75;8,625;10,3125;"PHYLUS"
2016;"STOC-rozo";12;12;12;12;12;"PHYLUS"
2017;"STOC-rozo";3;3;3;3;3;"PHYLUS"
2018;"STOC-rozo";3;3;3;3;3;"PHYLUS"
2000;"STOC-rozo";3;3;3;3;3;"PRUMOD"
2003;"STOC-rozo";3;3;3;3;3;"PRUMOD"
2004;"STOC-rozo";6;6;6;6;6;"PRUMOD"
2005;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"PRUMOD"
2006;"STOC-rozo";6;6;6;6;6;"PRUMOD"
2007;"STOC-rozo";3;3;3;5,25;7,275;"PRUMOD"
2008;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"PRUMOD"
2010;"STOC-rozo";3;3;3;3;3;"PRUMOD"
2011;"STOC-rozo";3;3;3;3;3;"PRUMOD"
2012;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"PRUMOD"
2014;"STOC-rozo";3;3;3;3;3;"PRUMOD"
2015;"STOC-rozo";6;6;6;6;6;"PRUMOD"
2016;"STOC-rozo";3;3;3;3;3;"PRUMOD"
2018;"STOC-rozo";3;3;3;3;3;"PRUMOD"
2003;"STOC-rozo";3;3;3;3;3;"SYLATR"
2004;"STOC-rozo";3;3;3;3;3;"SYLATR"
2005;"STOC-rozo";3;3;3;3;3;"SYLATR"
2006;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"SYLATR"
2007;"STOC-rozo";8;8;8;8;8;"SYLATR"
2008;"STOC-rozo";6;6;6;6;6;"SYLATR"
2009;"STOC-rozo";3;3;3;3;3;"SYLATR"
2010;"STOC-rozo";3;3;3;3;3;"SYLATR"
2011;"STOC-rozo";1,575;2,25;3;3;3;"SYLATR"
2012;"STOC-rozo";3;3;3;3;3;"SYLATR"
2013;"STOC-rozo";3;3;3;3;3;"SYLATR"
2014;"STOC-rozo";3;3;3;3;3;"SYLATR"
2015;"STOC-rozo";6;6;6;6;6;"SYLATR"
2016;"STOC-rozo";5;5;5;5;5;"SYLATR"
2017;"STOC-rozo";3;3;3;3;3;"SYLATR"
2018;"STOC-rozo";3;3;3;3;3;"SYLATR"
2019;"STOC-rozo";3,1875;4,875;6,75;8,625;10,3125;"SYLATR"
2006;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2007;"STOC-rozo";9,075;9,75;10,5;11,25;11,925;"SYLCOM"
2008;"STOC-rozo";11;11;11;11;11;"SYLCOM"
2010;"STOC-rozo";7,5;7,5;7,5;7,5;7,5;"SYLCOM"
2011;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2014;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2015;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2016;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2017;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2018;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2019;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2000;"STOC-rozo";3;3;3;3;3;"TURMER"
2002;"STOC-rozo";3;3;3;3;3;"TURMER"
2003;"STOC-rozo";6;6;6;6;6;"TURMER"
2004;"STOC-rozo";3;3;3;3;3;"TURMER"
2005;"STOC-rozo";3;3;3;3;3;"TURMER"
2006;"STOC-rozo";3,15;4,5;6;6;6;"TURMER"
2007;"STOC-rozo";3,025;3,25;3,5;3,75;3,975;"TURMER"
2008;"STOC-rozo";3;3;3;3;3;"TURMER"
2010;"STOC-rozo";3;3;3;3;3;"TURMER"
2011;"STOC-rozo";4,5;4,5;4,5;4,5;4,5;"TURMER"
2012;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"TURMER"
2014;"STOC-rozo";3;3;3;3;3;"TURMER"
2015;"STOC-rozo";3,05;3,5;4;5,75;7,325;"TURMER"
2017;"STOC-rozo";3;3;3;3;3;"TURMER"
2018;"STOC-rozo";3;3;3;3;3;"TURMER"
2019;"STOC-rozo";3,0375;3,375;3,75;4,125;4,4625;"TURMER"
2001;"Aquatique";6;6;6;6;6;"ACRRIS"
2002;"Aquatique";1,36363636363636;1,36363636363636;1,36363636363636;1,36363636363636;1,36363636363636;"ACRRIS"
2003;"Aquatique";6,36363636363636;6,36363636363636;6,36363636363636;6,36363636363636;6,36363636363636;"ACRRIS"
2004;"Aquatique";3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;"ACRRIS"
2005;"Aquatique";2,14285714285714;2,14285714285714;2,14285714285714;2,14285714285714;2,14285714285714;"ACRRIS"
2006;"Aquatique";5,625;5,625;5,625;5,625;5,625;"ACRRIS"
2007;"Aquatique";3,05625;3,5625;4,875;6,375;7,3875;"ACRRIS"
2008;"Aquatique";4,62613636363636;5,76136363636364;7,02272727272727;8,28409090909091;9,41931818181818;"ACRRIS"
2009;"Aquatique";12;12;12;12;12;"ACRRIS"
2010;"Aquatique";5,025;5,25;5,5;5,75;5,975;"ACRRIS"
2011;"Aquatique";2,59375;3,4375;4,125;4,5;4,5;"ACRRIS"
2012;"Aquatique";1,62878787878788;4,01515151515151;6,66666666666667;8,33333333333333;9,83333333333333;"ACRRIS"
2013;"Aquatique";3,28636363636364;5,86363636363636;7,90909090909091;9,45833333333333;10,6958333333333;"ACRRIS"
2014;"Aquatique";1,9875;3;5,45454545454546;5,83333333333333;11,3833333333333;"ACRRIS"
2015;"Aquatique";2,5;2,55681818181818;2,94258373205742;9,53947368421053;11,9583333333333;"ACRRIS"
2016;"Aquatique";3,15;4,5;6;9;11,7;"ACRRIS"
2017;"Aquatique";2,53409090909091;2,86363636363636;3;6,5;9,10263157894737;"ACRRIS"
2018;"Aquatique";1,72727272727273;5;6;6;6;"ACRRIS"
2019;"Aquatique";3;3;4,5;7;9,7;"ACRRIS"
2001;"Aquatique";10;10;10;10;10;"ACRSCH"
2002;"Aquatique";9,09090909090909;9,09090909090909;9,09090909090909;9,09090909090909;9,09090909090909;"ACRSCH"
2003;"Aquatique";10,9090909090909;10,9090909090909;10,9090909090909;10,9090909090909;10,9090909090909;"ACRSCH"
2004;"Aquatique";8,33333333333333;8,33333333333333;8,33333333333333;8,33333333333333;8,33333333333333;"ACRSCH"
2006;"Aquatique";6;6;6;6;6;"ACRSCH"
2007;"Aquatique";2,73461538461538;6,57692307692308;10;13;15,7;"ACRSCH"
2008;"Aquatique";3,81944444444444;4,44444444444444;7;10;11,6363636363636;"ACRSCH"
2009;"Aquatique";5,48181818181818;5,72727272727273;6;13;19,3;"ACRSCH"
2010;"Aquatique";4,14375;7,6875;11,5;16,25;22,325;"ACRSCH"
2011;"Aquatique";4,95;9;14,25;18,25;18,925;"ACRSCH"
2012;"Aquatique";5,03409090909091;5,34090909090909;7,22727272727273;9,5625;11,08125;"ACRSCH"
2013;"Aquatique";1,79659090909091;4,46590909090909;6,47727272727273;8,375;10,7375;"ACRSCH"
2014;"Aquatique";2,55;3;3,63636363636364;12;14,7;"ACRSCH"
2015;"Aquatique";3,36818181818182;6,72727272727273;9,09090909090909;10,625;12,7375;"ACRSCH"
2016;"Aquatique";2,65;4;5,80645161290323;6,25;20,425;"ACRSCH"
2017;"Aquatique";2,68695652173913;6;6,25;10,3448275862069;26,5454545454546;"ACRSCH"
2018;"Aquatique";1,83333333333333;6;6,36363636363636;10;14,6;"ACRSCH"
2019;"Aquatique";7,225;9,25;10;11;13,7;"ACRSCH"
2001;"Aquatique";32;32;32;32;32;"ACRSCI"
2002;"Aquatique";14,5454545454545;14,5454545454545;14,5454545454545;14,5454545454545;14,5454545454545;"ACRSCI"
2003;"Aquatique";11,461038961039;11,7532467532468;12,0779220779221;12,4025974025974;12,6948051948052;"ACRSCI"
2004;"Aquatique";10;10;10;10;10;"ACRSCI"
2005;"Aquatique";25,7142857142857;25,7142857142857;25,7142857142857;25,7142857142857;25,7142857142857;"ACRSCI"
2006;"Aquatique";6,85625;14,5625;23,125;26,5625;29,65625;"ACRSCI"
2007;"Aquatique";8,35576923076923;14,59375;19,6875;33,125;57,1875;"ACRSCI"
2008;"Aquatique";10,8;15;16,875;20;35,0681818181818;"ACRSCI"
2009;"Aquatique";13,0681818181818;15,2840909090909;21,5;27;41,0625;"ACRSCI"
2010;"Aquatique";12,0833333333333;17;23,5;29,4375;34,53125;"ACRSCI"
2011;"Aquatique";11,7375;17,6363636363636;20,5;21,7916666666667;41,3541666666667;"ACRSCI"
2012;"Aquatique";6,84057971014493;14;19,6875;23,6363636363636;33,75;"ACRSCI"
2013;"Aquatique";7,39855072463768;12,2727272727273;16;28;29,8;"ACRSCI"
2014;"Aquatique";12,2291666666667;15,1325757575758;22,1666666666667;31,4375;33,65;"ACRSCI"
2015;"Aquatique";8,33596837944664;9,47368421052632;13;19,1666666666667;28,7;"ACRSCI"
2016;"Aquatique";10,2;12,5;20;21,2903225806452;55,0545454545455;"ACRSCI"
2017;"Aquatique";5,58181818181818;9,56521739130435;13;17,5862068965517;52,4;"ACRSCI"
2018;"Aquatique";4,00757575757576;9,25;14,3560606060606;20,875;36,15;"ACRSCI"
2019;"Aquatique";8,04827586206897;10,3189655172414;12,1969696969697;16,25;25,775;"ACRSCI"
2001;"Aquatique";3;3;3;3;3;"CETCET"
2004;"Aquatique";3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;"CETCET"
2006;"Aquatique";3;3;3;3;3;"CETCET"
2007;"Aquatique";1,54038461538462;1,90384615384615;2,30769230769231;4,15384615384615;5,81538461538462;"CETCET"
2008;"Aquatique";2,77272727272727;3,18181818181818;3,54166666666667;4,0625;4,90625;"CETCET"
2009;"Aquatique";2,80397727272727;3,49431818181818;4,375;5,89285714285714;8,30357142857143;"CETCET"
2010;"Aquatique";2,525;2,75;3;3;3;"CETCET"
2011;"Aquatique";2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;"CETCET"
2012;"Aquatique";1,3399209486166;1,6600790513834;2,01581027667984;2,37154150197629;2,69169960474308;"CETCET"
2013;"Aquatique";1,87055335968379;2,34189723320158;2,86561264822134;3,38932806324111;3,86067193675889;"CETCET"
2014;"Aquatique";3,075;3,75;4,5;5,25;5,925;"CETCET"
2015;"Aquatique";2,51358695652174;2,63833992094862;2,72727272727273;2,93181818181818;3;"CETCET"
2016;"Aquatique";3,075;3,75;4,5;5,25;5,925;"CETCET"
2017;"Aquatique";1,550395256917;2,66798418972332;3;3,5;5,7;"CETCET"
2018;"Aquatique";2,72727272727273;2,79545454545455;3;3;3;"CETCET"
2019;"Aquatique";2,075;2,75;3,75;4,73863636363636;5,38295454545455;"CETCET"
2001;"Aquatique";4;4;4;4;4;"EMBSCH"
2002;"Aquatique";3,63636363636364;3,63636363636364;3,63636363636364;3,63636363636364;3,63636363636364;"EMBSCH"
2003;"Aquatique";5,45454545454546;5,45454545454546;5,45454545454546;5,45454545454546;5,45454545454546;"EMBSCH"
2006;"Aquatique";1,903125;2,15625;2,4375;2,71875;2,971875;"EMBSCH"
2007;"Aquatique";1,959375;2,71875;5,25;8,375;10,7375;"EMBSCH"
2008;"Aquatique";2,125;3,08333333333333;4,79166666666667;6,33522727272727;6,62878787878788;"EMBSCH"
2009;"Aquatique";6,54285714285714;7,57142857142857;8,71428571428571;9,85714285714286;10,8857142857143;"EMBSCH"
2010;"Aquatique";2,025;2,25;2,5;5,75;8,675;"EMBSCH"
2011;"Aquatique";2,5625;3,08333333333333;4,16666666666667;5,75;9,9375;"EMBSCH"
2012;"Aquatique";2,8399209486166;3,61413043478261;4,5;5;6,328125;"EMBSCH"
2013;"Aquatique";3;3,1875;4,48369565217391;5,39525691699605;5,93181818181818;"EMBSCH"
2014;"Aquatique";2,51704545454545;2,67045454545455;2,86363636363636;3,375;4,3875;"EMBSCH"
2015;"Aquatique";2,52173913043478;3;3;3,63636363636364;5,78369905956113;"EMBSCH"
2016;"Aquatique";3;3;4,5;4,5;5,85;"EMBSCH"
2017;"Aquatique";1,575;2,25;3;5,04545454545454;12,8;"EMBSCH"
2018;"Aquatique";2,61758893280632;2,69762845849802;2,86363636363636;3,1875;3,69375;"EMBSCH"
2019;"Aquatique";3;3;3;3,08333333333333;3,30833333333333;"EMBSCH"
2001;"Aquatique";3;3;3;3;3;"LUSSVE"
2007;"Aquatique";10,5;10,5;10,5;10,5;10,5;"LUSSVE"
2008;"Aquatique";3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;"LUSSVE"
2010;"Aquatique";3;3;3;3;3;"LUSSVE"
2011;"Aquatique";1,3375;2,125;3;5,5;7,75;"LUSSVE"
2012;"Aquatique";5,45454545454546;5,45454545454546;5,45454545454546;5,45454545454546;5,45454545454546;"LUSSVE"
2013;"Aquatique";3,01590909090909;3,15909090909091;3,31818181818182;3,47727272727273;3,62045454545455;"LUSSVE"
2014;"Aquatique";3,05454545454545;3,54545454545455;4,09090909090909;5,04545454545454;5,90454545454546;"LUSSVE"
2015;"Aquatique";1,625;2,625;3;5,52272727272727;8,67045454545454;"LUSSVE"
2016;"Aquatique";2,74090909090909;2,86363636363636;3;3,5;3,95;"LUSSVE"
2017;"Aquatique";2,82272727272727;3,68181818181818;4,72727272727273;5,66985645933014;6,2511961722488;"LUSSVE"
2018;"Aquatique";2,76136363636364;3;3;3;5,14772727272727;"LUSSVE"
2019;"Aquatique";3;3;3;3;3;"LUSSVE"
2002;"Aquatique";2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;"PANBIA"
2003;"Aquatique";3,63636363636364;3,63636363636364;3,63636363636364;3,63636363636364;3,63636363636364;"PANBIA"
2008;"Aquatique";1,66666666666667;1,66666666666667;1,66666666666667;1,66666666666667;1,66666666666667;"PANBIA"
2010;"Aquatique";3;3;3;3;3;"PANBIA"
2015;"Aquatique";4,03557312252964;5,13833992094862;6,36363636363636;6,93181818181818;7,44318181818182;"PANBIA"
2016;"Aquatique";3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;"PANBIA"
2017;"Aquatique";11,8181818181818;11,8181818181818;11,8181818181818;11,8181818181818;11,8181818181818;"PANBIA"
2018;"Aquatique";2,75909090909091;3,04545454545455;3,36363636363636;3,68181818181818;3,96818181818182;"PANBIA"
2019;"Aquatique";3;3;3;3;3;"PANBIA"
2007;"Aquatique";1,903125;2,15625;2,4375;2,71875;2,971875;"PARCAE"
2008;"Aquatique";2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;"PARCAE"
2009;"Aquatique";3;3;3;3;3;"PARCAE"
2010;"Aquatique";3;3;3;3;3;"PARCAE"
2011;"Aquatique";2,5375;2,875;3,58333333333333;4,625;5,8625;"PARCAE"
2012;"Aquatique";2,51136363636364;2,61363636363636;2,72727272727273;5,11363636363636;7,26136363636364;"PARCAE"
2013;"Aquatique";2,77159090909091;3,17045454545455;3,61363636363636;4,05681818181818;4,45568181818182;"PARCAE"
2014;"Aquatique";3,7875;4,125;4,5;5,25;5,925;"PARCAE"
2015;"Aquatique";3,03333333333333;3,33333333333333;4,5;5;5,9;"PARCAE"
2016;"Aquatique";3,15;4,5;6;7;7,9;"PARCAE"
2017;"Aquatique";2,55;3;3;4,5;5,85;"PARCAE"
2018;"Aquatique";3,225;5,25;6;6,75;8,775;"PARCAE"
2019;"Aquatique";2,07272727272727;2,72727272727273;3;3,75;4,425;"PARCAE"
2004;"Aquatique";6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;"PARMAJ"
2007;"Aquatique";6;6;6;6;6;"PARMAJ"
2008;"Aquatique";3,05625;3,5625;4,375;5,11363636363636;5,42045454545455;"PARMAJ"
2009;"Aquatique";3,75;3,75;3,75;3,75;3,75;"PARMAJ"
2010;"Aquatique";3;3;3;3;3;"PARMAJ"
2011;"Aquatique";5;5;5;5;5;"PARMAJ"
2012;"Aquatique";2,75284090909091;2,98295454545455;3,23863636363636;3,49431818181818;3,72443181818182;"PARMAJ"
2014;"Aquatique";5;5;5;5;5;"PARMAJ"
2015;"Aquatique";2,525;2,75;3;3;3;"PARMAJ"
2016;"Aquatique";2,72727272727273;2,72727272727273;2,86363636363636;3,75;5,775;"PARMAJ"
2017;"Aquatique";2,61758893280632;2,69762845849802;2,86363636363636;3;3;"PARMAJ"
2018;"Aquatique";2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;"PARMAJ"
2019;"Aquatique";4,09090909090909;4,09090909090909;4,09090909090909;4,09090909090909;4,09090909090909;"PARMAJ"
2004;"Aquatique";3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;"PHYCOL"
2006;"Aquatique";3;3;3;3;3;"PHYCOL"
2007;"Aquatique";1,90745192307692;2,19951923076923;2,65384615384615;3;3;"PHYCOL"
2008;"Aquatique";2,73409090909091;2,79545454545455;2,86363636363636;2,93181818181818;2,99318181818182;"PHYCOL"
2011;"Aquatique";2,5;2,5;2,5;2,75;2,975;"PHYCOL"
2012;"Aquatique";2,51704545454545;2,67045454545455;2,76988636363636;4,609375;9,4609375;"PHYCOL"
2013;"Aquatique";1,525;1,75;2;2,25;2,475;"PHYCOL"
2014;"Aquatique";2,51136363636364;2,61363636363636;2,72727272727273;2,86363636363636;2,98636363636364;"PHYCOL"
2015;"Aquatique";2,51704545454545;2,67045454545455;2,86363636363636;3;3;"PHYCOL"
2016;"Aquatique";3;3;3;3;3;"PHYCOL"
2017;"Aquatique";2,76136363636364;3;3;3;8,25;"PHYCOL"
2018;"Aquatique";2,55;3;3;3;3,9;"PHYCOL"
2019;"Aquatique";3;3;3;6;8,7;"PHYCOL"
2001;"Aquatique";3;3;3;3;3;"PHYLUS"
2004;"Aquatique";5,55555555555556;5,55555555555556;5,55555555555556;5,55555555555556;5,55555555555556;"PHYLUS"
2006;"Aquatique";3;3;3;3;3;"PHYLUS"
2007;"Aquatique";6,08076923076923;6,80769230769231;7,61538461538461;8,42307692307692;9,15;"PHYLUS"
2011;"Aquatique";4,5;4,5;4,5;4,5;4,5;"PHYLUS"
2013;"Aquatique";3;3;3;3;3;"PHYLUS"
2014;"Aquatique";1,04318181818182;1,43181818181818;1,86363636363636;2,29545454545455;2,68409090909091;"PHYLUS"
2015;"Aquatique";1,575;2,25;3;4,5;5,85;"PHYLUS"
2016;"Aquatique";3;3;3;3;3;"PHYLUS"
2017;"Aquatique";3;3;3;3;3;"PHYLUS"
2018;"Aquatique";2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;"PHYLUS"
2019;"Aquatique";1,5;1,5;1,5;1,5;1,5;"PHYLUS"
2004;"Aquatique";3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;"PRUMOD"
2006;"Aquatique";6;6;6;6;6;"PRUMOD"
2007;"Aquatique";3,01153846153846;3,11538461538462;3,23076923076923;3,34615384615385;3,45;"PRUMOD"
2008;"Aquatique";1,921875;2,34375;2,61363636363636;2,79545454545455;2,97954545454545;"PRUMOD"
2009;"Aquatique";3,0375;3,375;3,75;4,01785714285714;4,25892857142857;"PRUMOD"
2010;"Aquatique";3;3;3;3;3;"PRUMOD"
2011;"Aquatique";1,29375;1,6875;2,125;2,5625;2,95625;"PRUMOD"
2012;"Aquatique";2,5679347826087;3,17934782608696;3,85869565217391;4,53804347826087;5,14945652173913;"PRUMOD"
2013;"Aquatique";2,50568181818182;2,55681818181818;2,61363636363636;2,67045454545455;2,72159090909091;"PRUMOD"
2014;"Aquatique";3,075;3,75;4,5;5,25;5,925;"PRUMOD"
2015;"Aquatique";1,44545454545455;2,18181818181818;3;3;3;"PRUMOD"
2016;"Aquatique";3,02727272727273;3,27272727272727;3,54545454545455;3,81818181818182;4,06363636363636;"PRUMOD"
2017;"Aquatique";2,74772727272727;2,93181818181818;3;3;3;"PRUMOD"
2018;"Aquatique";1,56136363636364;2,11363636363636;2,72727272727273;2,86363636363636;2,98636363636364;"PRUMOD"
2002;"Aquatique";2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;"SYLATR"
2006;"Aquatique";3,75;3,75;3,75;3,75;3,75;"SYLATR"
2007;"Aquatique";3,0375;3,375;3,75;4,18269230769231;4,57211538461538;"SYLATR"
2008;"Aquatique";2;2;2;2;2;"SYLATR"
2011;"Aquatique";2,525;2,75;3;3;3;"SYLATR"
2012;"Aquatique";2,77840909090909;3,23863636363636;3,75;3,75;3,75;"SYLATR"
2013;"Aquatique";2,53125;2,8125;3,125;3,4375;3,71875;"SYLATR"
2014;"Aquatique";3,01875;3,1875;3,375;3,5625;3,73125;"SYLATR"
2015;"Aquatique";3,0375;3,375;3,75;4,375;4,9375;"SYLATR"
2016;"Aquatique";1,575;2,25;2,75;3,61363636363636;5,27045454545455;"SYLATR"
2017;"Aquatique";2,5;2,5;2,5;2,5;2,5;"SYLATR"
2018;"Aquatique";2,5125;2,625;2,75;2,875;2,9875;"SYLATR"
2019;"Aquatique";2,51136363636364;2,61363636363636;2,72727272727273;2,86363636363636;2,98636363636364;"SYLATR"
2003;"Aquatique";2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;"SYLCOM"
2007;"Aquatique";3;3;3;3;3;"SYLCOM"
2009;"Aquatique";7,5;7,5;7,5;7,5;7,5;"SYLCOM"
2010;"Aquatique";4,5;4,5;4,5;4,5;4,5;"SYLCOM"
2011;"Aquatique";3,0375;3,375;3,75;4,125;4,4625;"SYLCOM"
2013;"Aquatique";2,79545454545455;3,40909090909091;4,09090909090909;4,77272727272727;5,38636363636364;"SYLCOM"
2015;"Aquatique";2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;"SYLCOM"
2017;"Aquatique";1,46590909090909;2,38636363636364;2,86363636363636;3,25;3,925;"SYLCOM"
2018;"Aquatique";3,06136363636364;3,61363636363636;4,22727272727273;4,84090909090909;5,39318181818182;"SYLCOM"
2019;"Aquatique";2,575;3,25;4;5;5,9;"SYLCOM"
2003;"Aquatique";2,76623376623377;3,11688311688312;3,50649350649351;3,8961038961039;4,24675324675325;"TURMER"
2005;"Aquatique";4,28571428571429;4,28571428571429;4,28571428571429;4,28571428571429;4,28571428571429;"TURMER"
2006;"Aquatique";3,796875;4,21875;4,6875;5,15625;5,578125;"TURMER"
2007;"Aquatique";2,35961538461538;2,82692307692308;4,3125;7,96875;14,296875;"TURMER"
2008;"Aquatique";2,05;2,5;3;5,45454545454546;8,98295454545455;"TURMER"
2009;"Aquatique";3,75;3,75;3,75;4,375;4,9375;"TURMER"
2010;"Aquatique";3;3;3;3,375;3,7125;"TURMER"
2011;"Aquatique";1,32386363636364;1,98863636363636;2,72727272727273;3,23863636363636;3,69886363636364;"TURMER"
2012;"Aquatique";3,75;3,75;3,75;3,75;3,75;"TURMER"
2013;"Aquatique";1,3375;2,125;3;5,25;7,275;"TURMER"
2014;"Aquatique";2,80397727272727;3,49431818181818;3,75;3,9375;4,44375;"TURMER"
2015;"Aquatique";2,075;2,61363636363636;3;3,6231884057971;5,22332015810277;"TURMER"
2016;"Aquatique";2,52272727272727;2,72727272727273;2,90322580645161;3;3;"TURMER"
2017;"Aquatique";2,75454545454545;3;3;3;5,98421052631579;"TURMER"
2018;"Aquatique";2,55113636363636;3;3;4,5;5,40118577075099;"TURMER"
2019;"Aquatique";1,36079545454545;2,35795454545455;2,86363636363636;3;3;"TURMER"
